id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
57669,77485,Parkhotel Richmond,Slovenska 567/3,Karlovy Vary,Czech Republic,,Hotels,4,50.21745732,12.89096206,2,http://www.booking.com/hotel/cz/parkhotel-richmond.en-gb.html,EUR
57670,77486,Hotel Palacky,Stara Louka 40,Karlovy Vary,Czech Republic,,Hotels,4,50.22121925,12.88035125,2,http://www.booking.com/hotel/cz/palacky.en-gb.html,EUR
57671,77489,City Apart Hotel Brno,Komarovske Nabrezi 2,Brno,Czech Republic,61700,Hotels,3,49.17894456,16.61969662,2,http://www.booking.com/hotel/cz/city-apart-brno.en-gb.html,EUR
57672,77490,Hotel Certovka,U Luzickeho seminare 2/85,Prague,Czech Republic,,Hotels,4,50.08724438,14.40820992,2,http://www.booking.com/hotel/cz/richmond-a-s-certovka.en-gb.html,EUR
57673,77491,Hotel Grand Litava Beroun,Nam. Marie Postove 49,Beroun,Czech Republic,26601,Hotels,4,49.96211563,14.07120377,2,http://www.booking.com/hotel/cz/best-western-grand-beroun-czech-republic.en-gb.html,EUR
57674,7749117,> Lac Du Der,32 grande rue,Barberey-Saint-Sulpice,France,52220,Hotels,3,48.43323135,4.721419811,5,https://www.agoda.com/en-gb/de-brique-et-de-bois-lac-du-der/hotel/barberey-saint-sulpice-fr.html,EUR
57675,77496,Hotel Sonata,Zamecka 302,Hradec nad Moravici,Czech Republic,74741,Hotels,3,49.8664827,17.87492752,2,http://www.booking.com/hotel/cz/sonata-hradec-nad-moravici.en-gb.html,EUR
57676,77497,Hotel Koruna,Nam. Republiky 17,Opava,Czech Republic,74601,Hotels,3,49.9396554,17.89951399,2,http://www.booking.com/hotel/cz/koruna.en-gb.html,EUR
57677,7749814,Albergo Ardesio Da Giorgio,Via Guglielmo Marconi 19,Como,Italy,24020,Hotels,3,45.93959045,9.93118,5,https://www.agoda.com/en-gb/albergo-ardesio-da-giorgio/hotel/como-it.html,EUR
57678,77499,Hotel Ulrika,Sadova 16,Karlovy Vary,Czech Republic,,Hotels,4,50.22634167,12.87796408,2,http://www.booking.com/hotel/cz/ulrika.en-gb.html,EUR
57679,77500,Residence Tabor,Taboritska 4,Prague,Czech Republic,,Hotels,3,50.08368358,14.45373774,2,http://www.booking.com/hotel/cz/residence-tabor.en-gb.html,EUR
57680,77501,Hotel U Jezulatka,Na Kampe 10,Prague,Czech Republic,,Hotels,4,50.08647338,14.4088456,2,http://www.booking.com/hotel/cz/u-jezulatka.en-gb.html,EUR
57681,7750116,Casa La Mignola,32 Via Stibbio,San Miniato,Italy,56028,Hotels,4,43.6765213,10.78225994,5,https://www.agoda.com/en-gb/casa-la-mignola/hotel/san-miniato-it.html,EUR
57682,77503,Hotel Beranek,Tylovo nam./ Belehradska 110,Prague,Czech Republic,12000,Hotels,3,50.07469866,14.43273067,2,http://www.booking.com/hotel/cz/beranek.en-gb.html,EUR
57683,775038,Villa Quadrifoglio,Via Croce 61,Mogliano Veneto,Italy,31021,Hotels,4,45.58484,12.24872,5,https://www.agoda.com/villa-quadrifoglio/hotel/mogliano-veneto-it.html,EUR
57684,7750492,Hotel Terme Paradiso,Via Valerio Flacco 96,Abano Terme,Italy,35031,Hotels,3,45.34828186,11.78859997,5,https://www.agoda.com/en-gb/hotel-terme-paradiso/hotel/abano-terme-it.html,EUR
57685,77506,EA Hotel Sonata,Sokolska 1576/68,Prague,Czech Republic,,Hotels,4,50.07701605,14.42931622,2,http://www.booking.com/hotel/cz/euroagentur-sonata.en-gb.html,EUR
57686,77507,Alton,Legerova 62,Prague,Czech Republic,,Hotels,3,50.0750537,14.43035223,2,http://www.booking.com/hotel/cz/alton.en-gb.html,EUR
57687,77509,Ibis Praha Old Town,Na Porici 5,Prague,Czech Republic,,Hotels,3,50.08923548,14.43099797,2,http://www.booking.com/hotel/cz/ibis-praha-old-town.en-gb.html,EUR
57688,77510,Novotel Praha Wenceslas Square,Katerinska 38,Prague,Czech Republic,,Hotels,4,50.07496633,14.42762509,2,http://www.booking.com/hotel/cz/novotel-praha-wenceslas-square.en-gb.html,EUR
57689,77511,Hotel Century Old Town Prague - MGallery By Sofitel,Na Porici 7,Prague,Czech Republic,,Hotels,4,50.08938176,14.43139493,2,http://www.booking.com/hotel/cz/mercure-prague-old-town.en-gb.html,EUR
57690,77512,Ibis Praha Wenceslas Square,Katerinska 36,Prague,Czech Republic,,Hotels,3,50.07489662,14.42748494,2,http://www.booking.com/hotel/cz/ibis-praha-wenceslas-square.en-gb.html,EUR
57691,7751252,Futura Club Baia degli Dei,Strada Comunale Annunziata 5 snc,Isola Di Capo Rizzuto,Italy,88841,Hotels,4,38.91371155,17.01991081,5,https://www.agoda.com/en-gb/futura-club-baia-degli-dei/hotel/isola-di-capo-rizzuto-it.html,EUR
57692,77514,Hotel U 3 Pstrosu,Drazickeho namesti 12,Prague,Czech Republic,11000,Hotels,4,50.08732741,14.40710485,2,http://www.booking.com/hotel/cz/u-3-pstrosu.en-gb.html,EUR
57693,7751416,Futura Club Emmanuele,Via delle Folaghe,Manfredonia,Italy,71040,Hotels,4,41.5136795,15.90956974,5,https://www.agoda.com/en-gb/futura-club-emmanuele/hotel/manfredonia-it.html,EUR
57694,77515,Sporthotel Zaton,Zatonske Dvory 1,Zaton,Czech Republic,38211,Hotels,4,48.7277113,14.33389127,2,http://www.booking.com/hotel/cz/sporthotel-zaton.en-gb.html,EUR
57695,7751518,Futura Club Cilento,Marina di Mezzatorre,San Mauro Cilento,Italy,84070,Hotels,4,40.19924164,15.01766968,5,https://www.agoda.com/en-gb/futura-club-cilento/hotel/san-mauro-cilento-it.html,EUR
57696,77522,Hotel Residence Agnes,Hastalska 19,Prague,Czech Republic,,Hotels,4,50.09134826,14.425826,2,http://www.booking.com/hotel/cz/residence-agnes.en-gb.html,EUR
57697,77523,Hotel Alley,Michalske Stromoradi 5,Olomouc,Czech Republic,,Hotels,4,49.59013189,17.25619823,2,http://www.booking.com/hotel/cz/alley.en-gb.html,EUR
57698,77526,Hotel Gol garni,Legionarska 12,Olomouc,Czech Republic,,Hotels,3,49.60009301,17.24905282,2,http://www.booking.com/hotel/cz/gol-garni.en-gb.html,EUR
57699,77527,Bridge,Vasatkova 1024,Prague,Czech Republic,19800,Hotels,3,50.10325282,14.57129493,2,http://www.booking.com/hotel/cz/bridge.en-gb.html,EUR
57700,775273,Hotel Nowodwory,ul. Palacowa 7,Ciechanowiec,Poland,,Hotels,3,52.68301675,22.48495817,2,http://www.booking.com/hotel/pl/nowodwory.en-gb.html,PLN
57701,77529,Hotel Svambersky dum,Soukenicka 35,Cesky Krumlov,Czech Republic,38101,Hotels,3,48.81076728,14.3141757,2,http://www.booking.com/hotel/cz/svambersky-dum.en-gb.html,EUR
57702,77531,EA Hotel Tosca,Blanicka 10,Prague,Czech Republic,,Hotels,3,50.07491125,14.43913847,2,http://www.booking.com/hotel/cz/tosca-s-r-o.en-gb.html,EUR
57703,77535,Royal Plaza,Rimska 4,Prague,Czech Republic,12000,Hotels,3,50.07820332,14.43215132,2,http://www.booking.com/hotel/cz/amarilis.en-gb.html,EUR
57704,77536,NH Prague City,Mozartova 1/261,Prague,Czech Republic,,Hotels,4,50.0712867,14.39680517,2,http://www.booking.com/hotel/cz/nh-prague.en-gb.html,EUR
57705,77537,Extol Inn,Pristavni 2,Prague,Czech Republic,17000,Hotels,3,50.10401392,14.44738895,2,http://www.booking.com/hotel/cz/extol-inn.en-gb.html,EUR
57706,77540,Hotel Arigone,Univerzitni 20,Olomouc,Czech Republic,,Hotels,3,49.59480454,17.25479141,2,http://www.booking.com/hotel/cz/arigone.en-gb.html,EUR
57707,77541,Orea Resort Horal,Svatopetrska 280,Spindleruv Mlyn,Czech Republic,54351,Hotels,4,50.72739959,15.62641561,2,http://www.booking.com/hotel/cz/orea-horal.en-gb.html,EUR
57708,775423,RastPunkt Laxa,Revirvagen 17,Laxa,Sweden,,Hotels,3,58.98262965,14.62600529,2,http://www.booking.com/hotel/se/rastpunkt-laxay.en-gb.html,SEK
57709,77543,Imperial Hotel Ostrava,Tyrsova 6,Ostrava,Czech Republic,70138,Hotels,4,49.83405543,18.29009593,2,http://www.booking.com/hotel/cz/imperial.en-gb.html,EUR
57710,2007852,Hotel Piccolo,Via Val di Fiemme 44 Trodena,San Lugano,Italy,39040,Hotels,3,46.3179724,11.39016447,2,http://www.booking.com/hotel/it/piccolo-san-lugano.en-gb.html,EUR
57711,2007893,Fantasia B&B,24 Vettriano Vale,Leven (Fife),United Kingdom,,Hotels,3,56.19805145,-3.023459911,5,https://www.agoda.com/en-gb/fantasia-b-b/hotel/leven-fife-gb.html,GBP
57712,20079,Relais & Chateaux Hotel Heritage,Niklaas Desparsstraat 11,Bruges,Belgium,8000,Hotels,4,51.20994,3.22383285,2,http://www.booking.com/hotel/be/heritage.en-gb.html,EUR
57713,20080,De Tuilerieen - Small Luxury Hotels of the World,Dijver 7,Bruges,Belgium,8000,Hotels,4,51.20642968,3.22660491,2,http://www.booking.com/hotel/be/tuilerieen.en-gb.html,EUR
57714,200812,Hotel-Restaurant de l'Embarcadere,"13 Avenue du Lac, BP 22",Nantua,France,1130,Hotels,3,46.1545413,5.59898257,2,http://www.booking.com/hotel/fr/hoteldelembardere.en-gb.html,EUR
57715,2008277,Almerhof - Waldferienhof Almer,Barnzell 51,Zwiesel,Germany,94227,Hotels,4,48.99332047,13.22099018,5,https://www.agoda.com/en-gb/almerhof-waldferienhof-almer/hotel/zwiesel-de.html,EUR
57716,20084,NH Brussels Louise,Chaussee de Charleroi 17,Brussels,Belgium,1060,Hotels,4,50.83294129,4.35687438,2,http://www.booking.com/hotel/be/nhbrusselscc.en-gb.html,EUR
57717,2008410,easyHotel Brussels City Centre,1 Rue dArgent,Brussels,Belgium,1000,Hotels,3,50.85027946,4.35547742,2,http://www.booking.com/hotel/be/easyhotel-brussels-city-centre.en-gb.html,EUR
57718,20085,NH Hotel Stephanie,Rue Jean Stas 32,Brussels,Belgium,1060,Hotels,4,50.83347491,4.35443088,2,http://www.booking.com/hotel/be/nhstephanie.en-gb.html,EUR
57719,20086,Best Western Hotel Docklands,Kempischdok - Westkaai 84-90,Antwerp,Belgium,2000,Hotels,3,51.23185791,4.41277362,2,http://www.booking.com/hotel/be/nhdocklands.en-gb.html,EUR
57720,2008633,Hotel Ristorante Bar Vittoria,Via Monte Verlaldo 91,Castelgomberto,Italy,36073,Hotels,2,45.5968665,11.36992447,2,http://www.booking.com/hotel/it/ristorante-bar-vittoria.en-gb.html,EUR
57721,2008634,Albergo Al Municipio,Via Roma 5,Trissino,Italy,36070,Hotels,2,45.56528031,11.37427182,2,http://www.booking.com/hotel/it/albergo-al-municipio.en-gb.html,EUR
57722,20087,M Hotel,Albert Remansstraat 1,Genk,Belgium,3600,Hotels,4,50.96466387,5.50649464,2,http://www.booking.com/hotel/be/m-hotel.en-gb.html,EUR
57723,20089,Martin's Grand Hotel,Chaussee de Tervuren 198,Waterloo,Belgium,1410,Hotels,4,50.70983186,4.40853775,2,http://www.booking.com/hotel/be/martins-grand.en-gb.html,EUR
57724,2008906,Hotel Schwarzenbach,Schwarzenbach 24,Nova Ponente,Italy,39050,Hotels,3,46.40214817,11.45358811,2,https://www.booking.com/hotel/it/schwarzenbach.en-gb.html,EUR
57725,200907,initial by balladins Geneve / St-Genis-Pouilly,"70 Rue A. Piccard, Technoparc Gessien",Saint-Genis-Pouilly,France,1630,Hotels,2,46.2366,6.0288,2,http://www.booking.com/hotel/fr/hotel-balladins-confort-geneve.en-gb.html,EUR
57726,20091,9Hotel Sablon,Rue De La Paille 2-8,Brussels,Belgium,1000,Hotels,4,50.84226393,4.35559161,2,http://www.booking.com/hotel/be/9hotelsablon.en-gb.html,EUR
57727,2009115,Chequers Marlow,High Street,High Wycombe,United Kingdom,,Hotels,3,51.5704066,-0.7751895,5,https://www.agoda.com/en-gb/chequers-marlow/hotel/high-wycombe-gb.html,GBP
57728,2009207,Villa Puccio,,Castelvetrano,Italy,91022,Hotels,3,37.62129974,12.84200001,5,https://www.agoda.com/en-gb/villa-puccio/hotel/castelvetrano-it.html,EUR
57729,2009259,Hotel Prica,214 Samoborska cesta,Rakov Potok,Croatia,10436,Hotels,3,45.75621982,15.78330406,2,http://www.booking.com/hotel/hr/prica-rakov-potok.en-gb.html,EUR
57730,20093,Hotel - La Grande Cure,Les Planesses 12,Marcourt,Belgium,6987,Hotels,3,50.21735949,5.52879319,2,http://www.booking.com/hotel/be/lagrandecure.en-gb.html,EUR
57731,2009544,The Student Hotel Eindhoven,Stationsweg 1,Eindhoven,Netherlands,,Hotels,3,51.4419888,5.481354,2,http://www.booking.com/hotel/nl/the-student-eindhoven.en-gb.html,EUR
57732,200964,initial by balladins Saint-Quentin / Gauchy,"3, Rue Eugene Freyssinet",Gauchy,France,2430,Hotels,2,49.81943006,3.29656017,2,http://www.booking.com/hotel/fr/hotel-balladins-saint-quentin-express.en-gb.html,EUR
57733,20097,Martin's Manoir,Avenue Hoover 8,Genval,Belgium,1332,Hotels,3,50.72673911,4.51440722,2,http://www.booking.com/hotel/be/manoir.en-gb.html,EUR
57734,20098,Green Park Hotel Brugge,Chartreuseweg 20,Bruges,Belgium,8200,Hotels,3,51.17324233,3.20330322,2,http://www.booking.com/hotel/be/hotel-chartreuseweg.en-gb.html,EUR
57735,201005,Auberge de l'Orisse,RN 7,Varennes-sur-Allier,France,3150,Hotels,2,46.30408003,3.42745274,2,http://www.booking.com/hotel/fr/aubergedelorisse.en-gb.html,EUR
57736,20101,Hotel du Commerce,Rue du Pont 10,Houffalize,Belgium,6660,Hotels,4,50.13225902,5.79038769,2,http://www.booking.com/hotel/be/commerce.en-gb.html,EUR
57737,2010138,Camping La Puerta del Sol,7 Chemin des Hommeaux,Saint-Hilaire-de-Riez,France,85270,Hotels,4,46.76372147,-1.958629966,5,https://www.agoda.com/en-gb/camping-la-puerta-del-sol/hotel/saint-hilaire-de-riez-fr.html,EUR
57738,20102,Hotel Grenier des Grottes,rue des Chasseurs Ardennais 1,Han-sur-Lesse,Belgium,5580,Hotels,3,50.12531065,5.18796623,2,http://www.booking.com/hotel/be/grenier.en-gb.html,EUR
57739,2010203,Alcaidesa Hotel,Calle Villa Real s/n,Alcaidesa,Spain,11315,Hotels,4,36.23521042,-5.316589832,5,https://www.agoda.com/en-gb/alcaidesa-hotel/hotel/alcaidesa-es.html,EUR
57740,20103,Value Stay Brussels Expo Hotel,Luitberg 1,Brussels,Belgium,1853,Hotels,2,50.90431327,4.35360342,2,http://www.booking.com/hotel/be/value-stay-brussels-expo.en-gb.html,EUR
57741,2010307,Hotel pod Muzami,ul.Gryfitow 1,Kamien Pomorski,Poland,,Hotels,2,53.9731048,14.76887584,2,http://www.booking.com/hotel/pl/pod-muzami.en-gb.html,PLN
57742,2010312,Relais Santa Caterina Hotel,Strada Pian di Tortora snc,Viterbo,Italy,119,Hotels,4,42.39276506,12.0843454,2,http://www.booking.com/hotel/it/relais-santa-caterina.en-gb.html,EUR
57743,2010398,Restaurace Stare Sedlo,"Stare Sedlo 188, Orlik nad Vltavou",Orlik,Czech Republic,,Inns,3,49.50343289,14.17703032,2,http://www.booking.com/hotel/cz/restaurace-stare-sedlo.en-gb.html,EUR
57744,20104,Theater Hotel,Arenbergstraat 30,Antwerp,Belgium,2000,Hotels,4,51.21529487,4.40829031,2,http://www.booking.com/hotel/be/alfatheater.en-gb.html,EUR
57745,2010435,HVD Grand Hotel Suhl,25 Bahnhofstrasse,Suhl,Germany,98527,Hotels,4,50.6061577,10.684228,2,http://www.booking.com/hotel/de/hvd-grand-suhl.en-gb.html,EUR
57746,20105,Hotel Albert I,Koning Albert 1-laan 2 - 4 (t Zand),Bruges,Belgium,8000,Hotels,3,51.20381987,3.21738079,2,http://www.booking.com/hotel/be/albert1b.en-gb.html,EUR
57747,2010894,Camping Les Platanes,41 Route de la Mothe,Charny,France,89120,Campsites,3,47.8910688,3.09294232,2,http://www.booking.com/hotel/fr/camping-les-platanes.en-gb.html,EUR
57748,2010903,B&B Hotel Arras,Parc des Bonnettes Rue de la Symphorine,Arras,France,62022,Hotels,2,50.3013473,2.73415804,2,http://www.booking.com/hotel/fr/b-amp-b-arras.en-gb.html,EUR
57749,2010917,B&B Hotel Auxerre Bourgogne,Rue dAthenes - ZAC de Macherin,Moneteau,France,89470,Hotels,2,47.8486154,3.551631,2,http://www.booking.com/hotel/fr/b-amp-b-auxerre-1.en-gb.html,EUR
57750,2010924,B&B Hotel Montlhery,3 allee Francois Cevert,Linas,France,91310,Hotels,2,48.62815995,2.25875862,2,http://www.booking.com/hotel/fr/b-amp-b-montlhery.en-gb.html,EUR
57751,2010930,B&B Hotel Hyeres,"45, Avenue Victoria",Hyeres,France,83400,Hotels,2,43.11379814,6.1246658,2,http://www.booking.com/hotel/fr/b-amp-b-hyeres.en-gb.html,EUR
57752,2010943,B&B Hotel Rennes Sud Chantepie,276 D rue de Chateaugiron,Rennes,France,35000,Hotels,2,48.09163737,-1.62953046,2,http://www.booking.com/hotel/fr/b-amp-b-rennes-sud-chantepie.en-gb.html,EUR
57753,2010949,B&B Hotel Cholet Centre,4 place Michel Ange,Cholet,France,49300,Hotels,2,47.05473912,-0.87576462,2,http://www.booking.com/hotel/fr/b-amp-b-cholet-centre.en-gb.html,EUR
57754,2010953,B&B Hotel Laval,Rue Louis de Broglie,Change,France,53810,Hotels,2,48.09043605,-0.75201034,2,http://www.booking.com/hotel/fr/b-amp-b-laval.en-gb.html,EUR
57755,2010978,B&B Hotel Brest Port,165 Rue des Drisses,Brest,France,29200,Hotels,2,48.39289147,-4.44522126,2,http://www.booking.com/hotel/fr/b-amp-b-brest-port.en-gb.html,EUR
57756,2011084,"Hotel '""Schloss Friedestrom'""",Parkstrasse 2,Dormagen,Germany,41541,Hotels,4,51.12309095,6.85074324,2,http://www.booking.com/hotel/de/quot-schloss-friedestrom-quot.en-gb.html,EUR
57757,20111,Hotel Monsieur Ernest,Wulfhagestraat 43,Bruges,Belgium,8000,Hotels,3,51.20758581,3.21810097,2,http://www.booking.com/hotel/be/monsieurernest.en-gb.html,EUR
57758,2011112,B&B Hotel BOURGES (1),2 Allee Charles Pathe,Bourges,France,18000,Hotels,2,47.04696792,2.3426363,2,http://www.booking.com/hotel/fr/b-amp-b-bourges-1.en-gb.html,EUR
57759,20112,Leonardo Hotel Antwerpen,De Keyserlei 59,Antwerp,Belgium,2018,Hotels,3,51.21747562,4.41999011,2,http://www.booking.com/hotel/be/florida.en-gb.html,EUR
57760,2011388,The Zillers Boutique Hotel,54 Mitropoleos,Athens,Greece,10563,Hotels,4,37.97560534,23.72966759,2,http://www.booking.com/hotel/gr/the-zillers-boutique.en-gb.html,EUR
57761,2011497,LHP Hotel Siena,"Via Sant'Andrea delle Fratte, 33",Rome,Italy,187,Hotels,4,41.90323128,12.48314291,5,https://www.agoda.com/en-gb/lhp-hotel-siena_2/hotel/rome-it.html,EUR
57762,2011575,Hotel Enzian,Andra v.Wenzlstrasse 5,Gais,Italy,39030,Hotels,3,46.86182022,11.94752979,5,https://www.agoda.com/en-gb/hotel-enzian/hotel/gais-it.html,EUR
57763,20117,Thon Hotel Brussels Airport,Berkenlaan 4,Diegem,Belgium,1831,Hotels,3,50.88458682,4.44415748,2,http://www.booking.com/hotel/be/gtrainbow.en-gb.html,EUR
57764,20118,Thon Hotel Brussels City Centre,Avenue du Boulevard 17,Brussels,Belgium,1210,Hotels,4,50.85586702,4.35729682,2,http://www.booking.com/hotel/be/tibrusselsboulevard.en-gb.html,EUR
57765,201182,Lagrange Vacances VRT,Hameau 2 - Salle Polyvalente - Plagne Villages,La Plagne,France,73210,Hotels,3,45.50400162,6.688099861,5,https://www.agoda.com/en-gb/lagrange-vacances-vrt/hotel/la-plagne-fr.html,EUR
57766,20119,NH Brussels Grand Place Arenberg,Rue dAssaut 15,Brussels,Belgium,1000,Hotels,4,50.84847389,4.35744703,2,http://www.booking.com/hotel/be/nharenberg.en-gb.html,EUR
57767,2011937,Albergo Primavera,Lungomare Goffredo Mameli 136,Senigallia,Italy,60019,Hotels,2,43.728052,13.2042934,2,http://www.booking.com/hotel/it/albergo-primavera-senigallia.en-gb.html,EUR
57768,2011953,Hotel Il Vecchio Casello,"via solferino 164, Castelleone -cr-",Castelleone,Italy,26012,Hotels,4,45.29384345,9.774064064,5,https://www.agoda.com/en-gb/hotel-il-vecchio-casello/hotel/castelleone-it.html,EUR
57769,20121,Boat Hotel De Barge,Bargeweg 15,Bruges,Belgium,8000,Hotels,3,51.19859644,3.22807074,2,http://www.booking.com/hotel/be/debarge.en-gb.html,EUR
57770,2012125,Hotel Garni Landhaus Platzer,Rohrerstrasse 48,Zell am Ziller,Austria,6280,Hotels,3,47.23676028,11.89577654,2,http://www.booking.com/hotel/at/garni-landhaus-platzer.en-gb.html,EUR
57771,2012133,Hotel Concordia,Corso Europa 44,Loano,Italy,17025,Hotels,3,44.12474285,8.25619917,2,http://www.booking.com/hotel/it/concordia-loano.en-gb.html,EUR
57772,2012133,Douka Seafront Residences,Ethniki Odos Monemvasias Krokeon,Monemvasia,Greece,,Hotels,3,36.71245575,23.02308846,5,https://www.agoda.com/en-gb/douka-seafront-residences_2/hotel/monemvasia-gr.html,EUR
57773,2012151,Holiday Inn Express Birmingham - City Centre,19 Holliday Street,Birmingham,United Kingdom,,Hotels,4,52.47625732,-1.912209392,5,https://www.agoda.com/en-gb/holiday-inn-express-birmingham-city-centre_2/hotel/birmingham-gb.html,GBP
57774,2012152,Holiday Inn Express Manchester - TRAFFORDCITY,"2 Mercury Way Trafford Urmston,",Manchester,United Kingdom,,Hotels,3,53.463758,-2.336322,5,https://www.agoda.com/en-gb/holiday-inn-express-manchester-traffordcity/hotel/manchester-gb.html,GBP
57775,2012238,Landhotel Heiner Meyer,Hauptstrasse 50,Wahrenholz,Germany,29399,Hotels,3,52.61465694,10.6027629,2,http://www.booking.com/hotel/de/landhotel-heiner-meyer.en-gb.html,EUR
57776,2012260,Camping Les Dunes de Contis,Route de Contis,St Julien En Born,France,40170,Hotels,3,44.08179855,-1.260040045,5,https://www.agoda.com/en-gb/camping-les-dunes-de-contis/hotel/st-julien-en-born-fr.html,EUR
57777,20123,NH Gent Sint Pieters,Koning Albertlaan 121,Ghent,Belgium,9000,Hotels,4,51.04108527,3.70992154,2,http://www.booking.com/hotel/be/nhgent.en-gb.html,EUR
57778,201230,Villa Borghese,Avenue des Thermes,Greoux-les-Bains,France,4800,Hotels,4,43.75813877,5.89472026,2,http://www.booking.com/hotel/fr/villa-borghese.en-gb.html,EUR
57779,201236,Lou Paradou,Route de Valensole,Greoux-les-Bains,France,4800,Hotels,3,43.760622,5.888974,2,http://www.booking.com/hotel/fr/hotellouparadou.en-gb.html,EUR
57780,2012493,Stow Lodge Hotel,Stow Lodge HotelThe Square,Stow-on-the-wold,United Kingdom,,Hotels,3,51.93056107,-1.723620057,5,https://www.agoda.com/en-gb/stow-lodge-hotel/hotel/stow-on-the-wold-gb.html,GBP
57781,20125,Holiday Inn Hasselt,Kattegatstraat 1,Hasselt,Belgium,3500,Hotels,4,50.93382137,5.33731431,2,http://www.booking.com/hotel/be/hihasselt.en-gb.html,EUR
57782,2012585,Hotel Clavis,Jokaiho 22,Lucenec,Slovakia,,Hotels,3,48.33163071,19.66723061,5,https://www.agoda.com/en-gb/hotel-clavis/hotel/lucenec-sk.html,EUR
57783,2012672,Hotel Dolenjc,Na Brezovici 50,Novo Mesto,Slovenia,8000,Hotels,3,45.83781815,15.16674042,5,https://www.agoda.com/en-gb/hotel-dolenjc/hotel/novo-mesto-si.html,EUR
